location;time of measurement;weekday;pedestrians count;temperature in ºc;weather condition;incidents
Georgstraße, Hannover;2018-08-09 19:00:00 +0200;Thursday;2988;23;partly-cloudy-day;
Georgstraße, Hannover;2018-08-09 20:00:00 +0200;Thursday;1823;23;partly-cloudy-day;
Georgstraße, Hannover;2018-08-09 21:00:00 +0200;Thursday;985;22;partly-cloudy-night;
Georgstraße, Hannover;2018-08-09 22:00:00 +0200;Thursday;835;21;partly-cloudy-night;
Georgstraße, Hannover;2018-08-09 23:00:00 +0200;Thursday;552;21;partly-cloudy-night;
Georgstraße, Hannover;2018-08-10 00:00:00 +0200;Friday;318;22;partly-cloudy-night;
Georgstraße, Hannover;2018-08-10 01:00:00 +0200;Friday;136;21;partly-cloudy-night;
Georgstraße, Hannover;2018-08-10 02:00:00 +0200;Friday;110;20;partly-cloudy-night;
Georgstraße, Hannover;2018-08-10 03:00:00 +0200;Friday;73;20;partly-cloudy-night;
Georgstraße, Hannover;2018-08-10 04:00:00 +0200;Friday;116;19;partly-cloudy-night;
Georgstraße, Hannover;2018-08-10 05:00:00 +0200;Friday;174;18;partly-cloudy-night;
Georgstraße, Hannover;2018-08-10 06:00:00 +0200;Friday;356;17;partly-cloudy-night;
Georgstraße, Hannover;2018-08-10 07:00:00 +0200;Friday;805;17;partly-cloudy-day;
Georgstraße, Hannover;2018-08-10 08:00:00 +0200;Friday;1215;16;partly-cloudy-day;
Georgstraße, Hannover;2018-08-10 09:00:00 +0200;Friday;1963;17;partly-cloudy-day;
Georgstraße, Hannover;2018-08-10 10:00:00 +0200;Friday;3278;17;partly-cloudy-day;
Georgstraße, Hannover;2018-08-10 11:00:00 +0200;Friday;4273;18;partly-cloudy-day;
Georgstraße, Hannover;2018-08-10 12:00:00 +0200;Friday;5513;19;partly-cloudy-day;
Georgstraße, Hannover;2018-08-10 13:00:00 +0200;Friday;6055;20;partly-cloudy-day;
Georgstraße, Hannover;2018-08-10 14:00:00 +0200;Friday;5877;21;partly-cloudy-day;
Georgstraße, Hannover;2018-08-10 15:00:00 +0200;Friday;6419;22;partly-cloudy-day;
Georgstraße, Hannover;2018-08-10 16:00:00 +0200;Friday;6427;23;partly-cloudy-day;
Georgstraße, Hannover;2018-08-10 17:00:00 +0200;Friday;6203;23;partly-cloudy-day;
Georgstraße, Hannover;2018-08-10 18:00:00 +0200;Friday;5829;23;partly-cloudy-day;
Georgstraße, Hannover;2018-08-10 19:00:00 +0200;Friday;4936;24;partly-cloudy-day;
Georgstraße, Hannover;2018-08-10 20:00:00 +0200;Friday;3073;23;partly-cloudy-day;
Georgstraße, Hannover;2018-08-10 21:00:00 +0200;Friday;1791;22;partly-cloudy-night;
Georgstraße, Hannover;2018-08-10 22:00:00 +0200;Friday;1558;19;partly-cloudy-night;
Georgstraße, Hannover;2018-08-10 23:00:00 +0200;Friday;1113;18;partly-cloudy-night;
Georgstraße, Hannover;2018-08-11 00:00:00 +0200;Saturday;937;16;partly-cloudy-night;
Georgstraße, Hannover;2018-08-11 01:00:00 +0200;Saturday;749;17;partly-cloudy-night;
Georgstraße, Hannover;2018-08-11 02:00:00 +0200;Saturday;588;16;partly-cloudy-night;
Georgstraße, Hannover;2018-08-11 03:00:00 +0200;Saturday;408;15;partly-cloudy-night;
Georgstraße, Hannover;2018-08-11 04:00:00 +0200;Saturday;358;16;partly-cloudy-night;
Georgstraße, Hannover;2018-08-11 05:00:00 +0200;Saturday;314;17;partly-cloudy-night;
Georgstraße, Hannover;2018-08-11 06:00:00 +0200;Saturday;270;15;partly-cloudy-night;
Georgstraße, Hannover;2018-08-11 07:00:00 +0200;Saturday;260;14;partly-cloudy-day;
Georgstraße, Hannover;2018-08-11 08:00:00 +0200;Saturday;646;14;partly-cloudy-day;
Georgstraße, Hannover;2018-08-11 09:00:00 +0200;Saturday;2577;14;partly-cloudy-day;
Georgstraße, Hannover;2018-08-11 10:00:00 +0200;Saturday;4360;16;partly-cloudy-day;
Georgstraße, Hannover;2018-08-11 11:00:00 +0200;Saturday;6653;16;partly-cloudy-day;
Georgstraße, Hannover;2018-08-11 12:00:00 +0200;Saturday;8554;18;partly-cloudy-day;
Georgstraße, Hannover;2018-08-11 13:00:00 +0200;Saturday;9427;19;partly-cloudy-day;
Georgstraße, Hannover;2018-08-11 14:00:00 +0200;Saturday;10523;20;partly-cloudy-day;
Georgstraße, Hannover;2018-08-11 15:00:00 +0200;Saturday;11082;20;partly-cloudy-day;
Georgstraße, Hannover;2018-08-11 16:00:00 +0200;Saturday;11040;20;partly-cloudy-day;
Georgstraße, Hannover;2018-08-11 17:00:00 +0200;Saturday;10000;19;partly-cloudy-day;
Georgstraße, Hannover;2018-08-11 18:00:00 +0200;Saturday;7389;19;partly-cloudy-day;
Georgstraße, Hannover;2018-08-11 19:00:00 +0200;Saturday;5836;19;partly-cloudy-day;
Georgstraße, Hannover;2018-08-11 20:00:00 +0200;Saturday;3496;19;clear-day;
Georgstraße, Hannover;2018-08-11 21:00:00 +0200;Saturday;1879;18;clear-night;
Georgstraße, Hannover;2018-08-11 22:00:00 +0200;Saturday;1639;15;clear-night;
Georgstraße, Hannover;2018-08-11 23:00:00 +0200;Saturday;1533;14;clear-night;
Georgstraße, Hannover;2018-08-12 00:00:00 +0200;Sunday;1226;13;clear-night;
Georgstraße, Hannover;2018-08-12 01:00:00 +0200;Sunday;1023;12;clear-night;
Georgstraße, Hannover;2018-08-12 02:00:00 +0200;Sunday;921;12;clear-night;
Georgstraße, Hannover;2018-08-12 03:00:00 +0200;Sunday;678;12;clear-night;
Georgstraße, Hannover;2018-08-12 04:00:00 +0200;Sunday;409;12;clear-night;
Georgstraße, Hannover;2018-08-12 05:00:00 +0200;Sunday;377;12;clear-night;
Georgstraße, Hannover;2018-08-12 06:00:00 +0200;Sunday;269;12;clear-night;
Georgstraße, Hannover;2018-08-12 07:00:00 +0200;Sunday;280;13;partly-cloudy-day;
Georgstraße, Hannover;2018-08-12 08:00:00 +0200;Sunday;255;13;partly-cloudy-day;
Georgstraße, Hannover;2018-08-12 09:00:00 +0200;Sunday;344;14;partly-cloudy-day;
Georgstraße, Hannover;2018-08-12 10:00:00 +0200;Sunday;481;17;partly-cloudy-day;
Georgstraße, Hannover;2018-08-12 11:00:00 +0200;Sunday;723;20;partly-cloudy-day;
Georgstraße, Hannover;2018-08-12 12:00:00 +0200;Sunday;918;22;partly-cloudy-day;
Georgstraße, Hannover;2018-08-12 13:00:00 +0200;Sunday;1194;23;partly-cloudy-day;
Georgstraße, Hannover;2018-08-12 14:00:00 +0200;Sunday;1375;24;partly-cloudy-day;
Georgstraße, Hannover;2018-08-12 15:00:00 +0200;Sunday;1521;25;partly-cloudy-day;
