location;time of measurement;weekday;pedestrians count;temperature in ºc;weather condition;incidents
Jungfernstieg, Hamburg;2018-10-05 20:00:00 +0200;Friday;1213;17;clear-night;
Jungfernstieg, Hamburg;2018-10-05 21:00:00 +0200;Friday;662;16;clear-night;
Jungfernstieg, Hamburg;2018-10-05 22:00:00 +0200;Friday;362;14;clear-night;
Jungfernstieg, Hamburg;2018-10-05 23:00:00 +0200;Friday;257;13;clear-night;
Jungfernstieg, Hamburg;2018-10-06 00:00:00 +0200;Saturday;126;12;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-06 01:00:00 +0200;Saturday;59;13;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-06 02:00:00 +0200;Saturday;17;11;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-06 03:00:00 +0200;Saturday;14;10;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-06 04:00:00 +0200;Saturday;44;10;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-06 05:00:00 +0200;Saturday;27;9;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-06 06:00:00 +0200;Saturday;84;8;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-06 07:00:00 +0200;Saturday;120;8;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-06 08:00:00 +0200;Saturday;219;7;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-06 09:00:00 +0200;Saturday;950;10;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-06 10:00:00 +0200;Saturday;2150;13;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-06 11:00:00 +0200;Saturday;3629;15;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-06 12:00:00 +0200;Saturday;4741;17;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-06 13:00:00 +0200;Saturday;5871;19;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-06 14:00:00 +0200;Saturday;6602;20;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-06 15:00:00 +0200;Saturday;6914;21;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-06 16:00:00 +0200;Saturday;6576;21;partly-cloudy-day;
Jungfernstieg, Hamburg;2018-10-06 17:00:00 +0200;Saturday;5427;21;cloudy;
Jungfernstieg, Hamburg;2018-10-06 18:00:00 +0200;Saturday;4690;19;cloudy;
Jungfernstieg, Hamburg;2018-10-06 19:00:00 +0200;Saturday;2806;17;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-06 20:00:00 +0200;Saturday;1188;16;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-06 21:00:00 +0200;Saturday;583;15;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-06 22:00:00 +0200;Saturday;448;14;partly-cloudy-night;
Jungfernstieg, Hamburg;2018-10-06 23:00:00 +0200;Saturday;399;14;cloudy;
Jungfernstieg, Hamburg;2018-10-07 00:00:00 +0200;Sunday;220;13;partly-cloudy-night;
